Nome abreviado do estrato;Código do estrato;Nome do Município;Código do Município
Sudoeste de São Paulo;3553;Lourdes;3527256
Sudoeste de São Paulo;3553;Lucélia;3527405
Sudoeste de São Paulo;3553;Lucianópolis;3527504
Sudoeste de São Paulo;3553;Luiziânia;3527702
Sudoeste de São Paulo;3553;Lupércio;3527801
Sudoeste de São Paulo;3553;Lutécia;3527900
Sudoeste de São Paulo;3553;Macatuba;3528007
Sudoeste de São Paulo;3553;Manduri;3528601
Sudoeste de São Paulo;3553;Marabá Paulista;3528700
Sudoeste de São Paulo;3553;Maracaí;3528809
Sudoeste de São Paulo;3553;Mariápolis;3528908
Sudoeste de São Paulo;3553;Marília;3529005
Sudoeste de São Paulo;3553;Martinópolis;3529203
Sudoeste de São Paulo;3553;Mineiros do Tietê;3529807
Sudoeste de São Paulo;3553;Mirandópolis;3530102
Sudoeste de São Paulo;3553;Mirante do Paranapanema;3530201
Sudoeste de São Paulo;3553;Monte Castelo;3531605
Sudoeste de São Paulo;3553;Murutinga do Sul;3532108
Sudoeste de São Paulo;3553;Nantes;3532157
Sudoeste de São Paulo;3553;Narandiba;3532207
Sudoeste de São Paulo;3553;Nova Guataporanga;3533106
Sudoeste de São Paulo;3553;Nova Independência;3533205
Sudoeste de São Paulo;3553;Ocauçu;3533700
Sudoeste de São Paulo;3553;Óleo;3533809
Sudoeste de São Paulo;3553;Oriente;3534104
Sudoeste de São Paulo;3553;Oscar Bressane;3534500
Sudoeste de São Paulo;3553;Osvaldo Cruz;3534609
Sudoeste de São Paulo;3553;Ourinhos;3534708
Sudoeste de São Paulo;3553;Ouro Verde;3534807
Sudoeste de São Paulo;3553;Pacaembu;3534906
Sudoeste de São Paulo;3553;Palmital;3535309
Sudoeste de São Paulo;3553;Panorama;3535408
Sudoeste de São Paulo;3553;Paraguaçu Paulista;3535507
Sudoeste de São Paulo;3553;Parapuã;3536000
Sudoeste de São Paulo;3553;Paulicéia;3536406
Sudoeste de São Paulo;3553;Paulistânia;3536570
Sudoeste de São Paulo;3553;Pederneiras;3536703
Sudoeste de São Paulo;3553;Pedrinhas Paulista;3537156
Sudoeste de São Paulo;3553;Penápolis;3537305
Sudoeste de São Paulo;3553;Pereira Barreto;3537404
Sudoeste de São Paulo;3553;Piacatu;3537701
Sudoeste de São Paulo;3553;Piquerobi;3538303
Sudoeste de São Paulo;3553;Piraju;3538808
Sudoeste de São Paulo;3553;Pirajuí;3538907
Sudoeste de São Paulo;3553;Pirapozinho;3539202
Sudoeste de São Paulo;3553;Piratininga;3539400
Sudoeste de São Paulo;3553;Platina;3539707
Sudoeste de São Paulo;3553;Pompéia;3540002
Sudoeste de São Paulo;3553;Pongaí;3540101
Sudoeste de São Paulo;3553;Pracinha;3540853
Sudoeste de São Paulo;3553;Presidente Alves;3541109
Sudoeste de São Paulo;3553;Presidente Bernardes;3541208
Sudoeste de São Paulo;3553;Presidente Epitácio;3541307
Sudoeste de São Paulo;3553;Presidente Prudente;3541406
Sudoeste de São Paulo;3553;Presidente Venceslau;3541505
Sudoeste de São Paulo;3553;Promissão;3541604
Sudoeste de São Paulo;3553;Quatá;3541703
Sudoeste de São Paulo;3553;Queiroz;3541802
Sudoeste de São Paulo;3553;Quintana;3542008
Sudoeste de São Paulo;3553;Rancharia;3542206
Sudoeste de São Paulo;3553;Regente Feijó;3542404
Sudoeste de São Paulo;3553;Reginópolis;3542503
Sudoeste de São Paulo;3553;Ribeirão do Sul;3543204
Sudoeste de São Paulo;3553;Ribeirão dos Índios;3543238
Sudoeste de São Paulo;3553;Rinópolis;3543808
Sudoeste de São Paulo;3553;Rosana;3544251
Sudoeste de São Paulo;3553;Rubiácea;3544400
Sudoeste de São Paulo;3553;Sabino;3544608
Sudoeste de São Paulo;3553;Sagres;3544707
Sudoeste de São Paulo;3553;Salmourão;3545100
Sudoeste de São Paulo;3553;Salto Grande;3545407
Sudoeste de São Paulo;3553;Sandovalina;3545506
Sudoeste de São Paulo;3553;Santa Cruz do Rio Pardo;3546405
Sudoeste de São Paulo;3553;Santa Mercedes;3547106
Sudoeste de São Paulo;3553;Santo Anastácio;3547700
Sudoeste de São Paulo;3553;Santo Antônio do Aracanguá;3548054
Sudoeste de São Paulo;3553;Santo Expedito;3548302
Sudoeste de São Paulo;3553;Santópolis do Aguapeí;3548401
Sudoeste de São Paulo;3553;São João do Pau d'Alho;3549300
Sudoeste de São Paulo;3553;São Pedro do Turvo;3550506
Sudoeste de São Paulo;3553;Sarutaiá;3551207
Sudoeste de São Paulo;3553;Sud Mennucci;3552304
Sudoeste de São Paulo;3553;Suzanápolis;3552551
Sudoeste de São Paulo;3553;Taciba;3552908
Sudoeste de São Paulo;3553;Taguaí;3553005
Sudoeste de São Paulo;3553;Tarabai;3553906
Sudoeste de São Paulo;3553;Tarumã;3553955
Sudoeste de São Paulo;3553;Tejupá;3554201
Sudoeste de São Paulo;3553;Teodoro Sampaio;3554300
Sudoeste de São Paulo;3553;Timburi;3554607
Sudoeste de São Paulo;3553;Tupã;3555000
Sudoeste de São Paulo;3553;Tupi Paulista;3555109
Sudoeste de São Paulo;3553;Turiúba;3555208
Sudoeste de São Paulo;3553;Ubirajara;3555505
Sudoeste de São Paulo;3553;Uru;3555901
Sudoeste de São Paulo;3553;Valparaíso;3556305
Sudoeste de São Paulo;3553;Vera Cruz;3556602
Sudoeste de São Paulo;3553;Chavantes;3557204
Sudoeste do Mato Grosso;5151;Alto Paraguai;5100508
Sudoeste do Mato Grosso;5151;Araputanga;5101258
Sudoeste do Mato Grosso;5151;Arenápolis;5101308
Sudoeste do Mato Grosso;5151;Barra do Bugres;5101704
Sudoeste do Mato Grosso;5151;Cáceres;5102504
Sudoeste do Mato Grosso;5151;Campo Novo do Parecis;5102637
Sudoeste do Mato Grosso;5151;Campos de Júlio;5102686
Sudoeste do Mato Grosso;5151;Comodoro;5103304
Sudoeste do Mato Grosso;5151;Conquista D'Oeste;5103361
Sudoeste do Mato Grosso;5151;Curvelândia;5103437
Sudoeste do Mato Grosso;5151;Denise;5103452
Sudoeste do Mato Grosso;5151;Diamantino;5103502
Sudoeste do Mato Grosso;5151;Figueirópolis D'Oeste;5103809
Sudoeste do Mato Grosso;5151;Glória D'Oeste;5103957
Sudoeste do Mato Grosso;5151;Indiavaí;5104500
Sudoeste do Mato Grosso;5151;Jauru;5105002
Sudoeste do Mato Grosso;5151;Lambari D'Oeste;5105234
Sudoeste do Mato Grosso;5151;Vila Bela da Santíssima Trindade;5105507
Sudoeste do Mato Grosso;5151;Mirassol d'Oeste;5105622
Sudoeste do Mato Grosso;5151;Nortelândia;5106000
Sudoeste do Mato Grosso;5151;Nova Lacerda;5106182
Sudoeste do Mato Grosso;5151;Nova Olímpia;5106232
Sudoeste do Mato Grosso;5151;Pontes e Lacerda;5106752
Sudoeste do Mato Grosso;5151;Porto Esperidião;5106828
Sudoeste do Mato Grosso;5151;Porto Estrela;5106851
Sudoeste do Mato Grosso;5151;São José dos Quatro Marcos;5107107
Sudoeste do Mato Grosso;5151;Reserva do Cabaçal;5107156
Sudoeste do Mato Grosso;5151;Rio Branco;5107206
Sudoeste do Mato Grosso;5151;Santo Afonso;5107263
Sudoeste do Mato Grosso;5151;Salto do Céu;5107750
Sudoeste do Mato Grosso;5151;Sapezal;5107875
Sudoeste do Mato Grosso;5151;Tangará da Serra;5107958
Sudoeste do Mato Grosso;5151;Vale de São Domingos;5108352
Sudoeste do Mato Grosso;5151;Nova Marilândia;5108857
Sul de Goiás;5252;Acreúna;5200134
Sul de Goiás;5252;Água Limpa;5200209
Sul de Goiás;5252;Aloândia;5200506
Sul de Goiás;5252;Anhanguera;5201207
Sul de Goiás;5252;Aparecida do Rio Doce;5201454
Sul de Goiás;5252;Aporé;5201504
Sul de Goiás;5252;Bom Jesus de Goiás;5203500
Sul de Goiás;5252;Buriti Alegre;5203906
Sul de Goiás;5252;Cachoeira Alta;5204102
Sul de Goiás;5252;Cachoeira Dourada;5204250
Sul de Goiás;5252;Caçu;5204300
Sul de Goiás;5252;Caiapônia;5204409
Sul de Goiás;5252;Caldas Novas;5204508
Sul de Goiás;5252;Campestre de Goiás;5204607
Sul de Goiás;5252;Campo Alegre de Goiás;5204805
Sul de Goiás;5252;Castelândia;5205059
Sul de Goiás;5252;Catalão;5205109
Sul de Goiás;5252;Cezarina;5205455
Sul de Goiás;5252;Chapadão do Céu;5205471
Sul de Goiás;5252;Corumbaíba;5205901
Sul de Goiás;5252;Cristianópolis;5206305
Sul de Goiás;5252;Cromínia;5206503
Sul de Goiás;5252;Cumari;5206602
Sul de Goiás;5252;Davinópolis;5206909
Sul de Goiás;5252;Doverlândia;5207253
Sul de Goiás;5252;Edealina;5207352
Sul de Goiás;5252;Edéia;5207402
Sul de Goiás;5252;Gameleira de Goiás;5208152
Sul de Goiás;5252;Goiandira;5208509
Sul de Goiás;5252;Goiatuba;5209101
Sul de Goiás;5252;Gouvelândia;5209150
Sul de Goiás;5252;Inaciolândia;5209937
Sul de Goiás;5252;Indiara;5209952
Sul de Goiás;5252;Ipameri;5210109
Sul de Goiás;5252;Itajá;5210802
Sul de Goiás;5252;Itarumã;5211305
Sul de Goiás;5252;Itumbiara;5211503
Sul de Goiás;5252;Jandaia;5211701
Sul de Goiás;5252;Jataí;5211909
Sul de Goiás;5252;Joviânia;5212105
Sul de Goiás;5252;Lagoa Santa;5212253
Sul de Goiás;5252;Mairipotaba;5212600
Sul de Goiás;5252;Marzagão;5212907
Sul de Goiás;5252;Maurilândia;5213004
Sul de Goiás;5252;Mineiros;5213103
Sul de Goiás;5252;Montividiu;5213756
Sul de Goiás;5252;Morrinhos;5213806
Sul de Goiás;5252;Nova Aurora;5214804
Sul de Goiás;5252;Orizona;5215306
Sul de Goiás;5252;Ouvidor;5215504
Sul de Goiás;5252;Palestina de Goiás;5215652
Sul de Goiás;5252;Palmeiras de Goiás;5215702
Sul de Goiás;5252;Palmelo;5215801
Sul de Goiás;5252;Palminópolis;5215900
Sul de Goiás;5252;Panamá;5216007
Sul de Goiás;5252;Paranaiguara;5216304
Sul de Goiás;5252;Paraúna;5216403
Sul de Goiás;5252;Perolândia;5216452
Sul de Goiás;5252;Piracanjuba;5217104
Sul de Goiás;5252;Pires do Rio;5217401
Sul de Goiás;5252;Pontalina;5217708
Sul de Goiás;5252;Porteirão;5218052
Sul de Goiás;5252;Portelândia;5218102
Sul de Goiás;5252;Professor Jamil;5218391
Sul de Goiás;5252;Quirinópolis;5218508
Sul de Goiás;5252;Rio Quente;5218789
Sul de Goiás;5252;Rio Verde;5218805
Sul de Goiás;5252;Santa Cruz de Goiás;5219209
Sul de Goiás;5252;Santa Helena de Goiás;5219308
Sul de Goiás;5252;Santa Rita do Araguaia;5219407
Sul de Goiás;5252;Santo Antônio da Barra;5219712
Sul de Goiás;5252;São João da Paraúna;5220058
Sul de Goiás;5252;São Miguel do Passa Quatro;5220264
Sul de Goiás;5252;São Simão;5220405
Sul de Goiás;5252;Serranópolis;5220504
Sul de Goiás;5252;Silvânia;5220603
Sul de Goiás;5252;Três Ranchos;5221304
Sul de Goiás;5252;Turvelândia;5221551
Sul de Goiás;5252;Urutaí;5221809
Sul de Goiás;5252;Varjão;5221908
Sul de Goiás;5252;Vianópolis;5222005
Sul de Goiás;5252;Vicentinópolis;5222054
Sul de Mato Grosso do Sul;5052;Amambaí;5000609
Sul de Mato Grosso do Sul;5052;Anaurilândia;5000807
Sul de Mato Grosso do Sul;5052;Angélica;5000856
Sul de Mato Grosso do Sul;5052;Antônio João;5000906
Sul de Mato Grosso do Sul;5052;Aral Moreira;5001243
Sul de Mato Grosso do Sul;5052;Bataguassu;5001904
Sul de Mato Grosso do Sul;5052;Batayporã;5002001
Sul de Mato Grosso do Sul;5052;Caarapó;5002407
Sul de Mato Grosso do Sul;5052;Coronel Sapucaia;5003157
Sul de Mato Grosso do Sul;5052;Deodápolis;5003454
Sul de Mato Grosso do Sul;5052;Douradina;5003504
Sul de Mato Grosso do Sul;5052;Dourados;5003702
Sul de Mato Grosso do Sul;5052;Eldorado;5003751
Sul de Mato Grosso do Sul;5052;Fátima do Sul;5003801
Sul de Mato Grosso do Sul;5052;Glória de Dourados;5004007
Sul de Mato Grosso do Sul;5052;Iguatemi;5004304
Sul de Mato Grosso do Sul;5052;Itaporã;5004502
Sul de Mato Grosso do Sul;5052;Itaquiraí;5004601
Sul de Mato Grosso do Sul;5052;Ivinhema;5004700
Sul de Mato Grosso do Sul;5052;Japorã;5004809
Sul de Mato Grosso do Sul;5052;Jateí;5005103
Sul de Mato Grosso do Sul;5052;Juti;5005152
Sul de Mato Grosso do Sul;5052;Laguna Carapã;5005251
Sul de Mato Grosso do Sul;5052;Maracaju;5005400
Sul de Mato Grosso do Sul;5052;Mundo Novo;5005681
Sul de Mato Grosso do Sul;5052;Naviraí;5005707
Sul de Mato Grosso do Sul;5052;Nova Alvorada do Sul;5006002
Sul de Mato Grosso do Sul;5052;Nova Andradina;5006200
Sul de Mato Grosso do Sul;5052;Novo Horizonte do Sul;5006259
Sul de Mato Grosso do Sul;5052;Paranhos;5006358
Sul de Mato Grosso do Sul;5052;Ponta Porã;5006606
Sul de Mato Grosso do Sul;5052;Rio Brilhante;5007208
Sul de Mato Grosso do Sul;5052;Sete Quedas;5007703
Sul de Mato Grosso do Sul;5052;Tacuru;5007950
Sul de Mato Grosso do Sul;5052;Taquarussu;5007976
Sul de Mato Grosso do Sul;5052;Vicentina;5008404
Sul de Minas Gerais;3151;Aiuruoca;3101201
Sul de Minas Gerais;3151;Alagoa;3101300
Sul de Minas Gerais;3151;Albertina;3101409
Sul de Minas Gerais;3151;Alfenas;3101607
Sul de Minas Gerais;3151;Alpinópolis;3101904
Sul de Minas Gerais;3151;Alterosa;3102001
Sul de Minas Gerais;3151;Andradas;3102605
Sul de Minas Gerais;3151;Andrelândia;3102803
Sul de Minas Gerais;3151;Arantina;3103603
Sul de Minas Gerais;3151;Arceburgo;3104106
Sul de Minas Gerais;3151;Areado;3104304
Sul de Minas Gerais;3151;Baependi;3104908
Sul de Minas Gerais;3151;Bandeira do Sul;3105301
Sul de Minas Gerais;3151;Boa Esperança;3107109
Sul de Minas Gerais;3151;Bocaina de Minas;3107208
Sul de Minas Gerais;3151;Bom Jardim de Minas;3107505
Sul de Minas Gerais;3151;Bom Jesus da Penha;3107604
Sul de Minas Gerais;3151;Bom Repouso;3107901
Sul de Minas Gerais;3151;Borda da Mata;3108305
Sul de Minas Gerais;3151;Botelhos;3108404
Sul de Minas Gerais;3151;Brasópolis;3108909
Sul de Minas Gerais;3151;Bueno Brandão;3109105
Sul de Minas Gerais;3151;Cabo Verde;3109501
Sul de Minas Gerais;3151;Cachoeira de Minas;3109709
Sul de Minas Gerais;3151;Caldas;3110301
Sul de Minas Gerais;3151;Camanducaia;3110509
Sul de Minas Gerais;3151;Cambuí;3110608
Sul de Minas Gerais;3151;Cambuquira;3110707
Sul de Minas Gerais;3151;Campanha;3110905
Sul de Minas Gerais;3151;Campestre;3111002
Sul de Minas Gerais;3151;Campo do Meio;3111309
Sul de Minas Gerais;3151;Campos Gerais;3111606
Sul de Minas Gerais;3151;Capetinga;3112406
Sul de Minas Gerais;3151;Capitólio;3112802
Sul de Minas Gerais;3151;Careaçu;3113602
Sul de Minas Gerais;3151;Carmo da Cachoeira;3113909
Sul de Minas Gerais;3151;Carmo de Minas;3114105
Sul de Minas Gerais;3151;Carmo do Rio Claro;3114402
Sul de Minas Gerais;3151;Carvalhópolis;3114709
Sul de Minas Gerais;3151;Carvalhos;3114808
Sul de Minas Gerais;3151;Cássia;3115102
Sul de Minas Gerais;3151;Caxambu;3115508
Sul de Minas Gerais;3151;Claraval;3116407
Sul de Minas Gerais;3151;Conceição da Aparecida;3117108
Sul de Minas Gerais;3151;Conceição das Pedras;3117207
Sul de Minas Gerais;3151;Conceição do Rio Verde;3117702
Sul de Minas Gerais;3151;Conceição dos Ouros;3117801
Sul de Minas Gerais;3151;Congonhal;3117900
Sul de Minas Gerais;3151;Consolação;3118502
Sul de Minas Gerais;3151;Coqueiral;3118700
Sul de Minas Gerais;3151;Cordislândia;3119005
Sul de Minas Gerais;3151;Córrego do Bom Jesus;3119906
Sul de Minas Gerais;3151;Cristina;3120508
Sul de Minas Gerais;3151;Cruzília;3120805
Sul de Minas Gerais;3151;Delfim Moreira;3121100
Sul de Minas Gerais;3151;Delfinópolis;3121209
Sul de Minas Gerais;3151;Divisa Nova;3122405
Sul de Minas Gerais;3151;Dom Viçoso;3122801
Sul de Minas Gerais;3151;Elói Mendes;3123601
Sul de Minas Gerais;3151;Espírito Santo do Dourado;3124401
Sul de Minas Gerais;3151;Estiva;3124500
Sul de Minas Gerais;3151;Extrema;3125101
Sul de Minas Gerais;3151;Fama;3125200
Sul de Minas Gerais;3151;Fortaleza de Minas;3126307
Sul de Minas Gerais;3151;Gonçalves;3127404
Sul de Minas Gerais;3151;Guapé;3128105
Sul de Minas Gerais;3151;Guaranésia;3128303
Sul de Minas Gerais;3151;Guaxupé;3128709
Sul de Minas Gerais;3151;Heliodora;3129202
Sul de Minas Gerais;3151;Ibiraci;3129707
Sul de Minas Gerais;3151;Ibitiúra de Minas;3129905
Sul de Minas Gerais;3151;Ilicínea;3130507
Sul de Minas Gerais;3151;Inconfidentes;3130606
Sul de Minas Gerais;3151;Ipuiúna;3131505
Sul de Minas Gerais;3151;Itajubá;3132404
Sul de Minas Gerais;3151;Itamogi;3132909
Sul de Minas Gerais;3151;Itamonte;3133006
Sul de Minas Gerais;3151;Itanhandu;3133105
Sul de Minas Gerais;3151;Itapeva;3133600
Sul de Minas Gerais;3151;Itaú de Minas;3133758
Sul de Minas Gerais;3151;Jacuí;3134806
Sul de Minas Gerais;3151;Jacutinga;3134905
Sul de Minas Gerais;3151;Jesuânia;3135902
Sul de Minas Gerais;3151;Juruaia;3136900
Sul de Minas Gerais;3151;Lambari;3137809
Sul de Minas Gerais;3151;Liberdade;3138500
Sul de Minas Gerais;3151;Machado;3139003
Sul de Minas Gerais;3151;Maria da Fé;3139904
Sul de Minas Gerais;3151;Marmelópolis;3140407
Sul de Minas Gerais;3151;Minduri;3141900
Sul de Minas Gerais;3151;Monsenhor Paulo;3142601
Sul de Minas Gerais;3151;Monte Belo;3143005
Sul de Minas Gerais;3151;Monte Santo de Minas;3143203
Sul de Minas Gerais;3151;Monte Sião;3143401
Sul de Minas Gerais;3151;Munhoz;3143807
Sul de Minas Gerais;3151;Muzambinho;3144102
Sul de Minas Gerais;3151;Natércia;3144409
Sul de Minas Gerais;3151;Nova Resende;3145109
Sul de Minas Gerais;3151;Olímpio Noronha;3145505
Sul de Minas Gerais;3151;Ouro Fino;3146008
Sul de Minas Gerais;3151;Paraguaçu;3147204
Sul de Minas Gerais;3151;Paraisópolis;3147303
Sul de Minas Gerais;3151;Passa Quatro;3147600
Sul de Minas Gerais;3151;Passa-Vinte;3147808
Sul de Minas Gerais;3151;Passos;3147907
Sul de Minas Gerais;3151;Pedralva;3149101
Sul de Minas Gerais;3151;Piranguçu;3150901
Sul de Minas Gerais;3151;Piranguinho;3151008
Sul de Minas Gerais;3151;Poço Fundo;3151701
Sul de Minas Gerais;3151;Poços de Caldas;3151800
Sul de Minas Gerais;3151;Pouso Alegre;3152501
Sul de Minas Gerais;3151;Pouso Alto;3152600
Sul de Minas Gerais;3151;Pratápolis;3152907
Sul de Minas Gerais;3151;Santana da Vargem;3158300
Sul de Minas Gerais;3151;Santa Rita de Caldas;3159209
Sul de Minas Gerais;3151;Santa Rita do Sapucaí;3159605
Sul de Minas Gerais;3151;São Bento Abade;3160801
Sul de Minas Gerais;3151;São Gonçalo do Sapucaí;3162005
Sul de Minas Gerais;3151;São João Batista do Glória;3162203
Sul de Minas Gerais;3151;São João da Mata;3162302
Sul de Minas Gerais;3151;São José da Barra;3162948
Sul de Minas Gerais;3151;São José do Alegre;3163201
Sul de Minas Gerais;3151;São Lourenço;3163706
Sul de Minas Gerais;3151;São Pedro da União;3163904
Sul de Minas Gerais;3151;São Sebastião da Bela Vista;3164407
Sul de Minas Gerais;3151;São Sebastião do Paraíso;3164704
Sul de Minas Gerais;3151;São Sebastião do Rio Verde;3164902
Sul de Minas Gerais;3151;São Tomás de Aquino;3165107
Sul de Minas Gerais;3151;São Thomé das Letras;3165206
Sul de Minas Gerais;3151;São Vicente de Minas;3165305
Sul de Minas Gerais;3151;Sapucaí-Mirim;3165404
Sul de Minas Gerais;3151;Senador Amaral;3165578
Sul de Minas Gerais;3151;Senador José Bento;3165800
Sul de Minas Gerais;3151;Seritinga;3166402
Sul de Minas Gerais;3151;Serrania;3166907
Sul de Minas Gerais;3151;Serranos;3167004
Sul de Minas Gerais;3151;Silvianópolis;3167400
Sul de Minas Gerais;3151;Soledade de Minas;3167806
Sul de Minas Gerais;3151;Tocos do Moji;3169059
Sul de Minas Gerais;3151;Toledo;3169109
Sul de Minas Gerais;3151;Três Corações;3169307
Sul de Minas Gerais;3151;Três Pontas;3169406
Sul de Minas Gerais;3151;Turvolândia;3169802
Sul de Minas Gerais;3151;Varginha;3170701
Sul de Minas Gerais;3151;Virgínia;3171709
Sul de Minas Gerais;3151;Wenceslau Braz;3172202
Sul do Ceará;2351;Abaiara;2300101
Sul do Ceará;2351;Altaneira;2300606
Sul do Ceará;2351;Antonina do Norte;2300804
Sul do Ceará;2351;Araripe;2301307
Sul do Ceará;2351;Assaré;2301604
Sul do Ceará;2351;Aurora;2301703
Sul do Ceará;2351;Baixio;2301802
Sul do Ceará;2351;Barbalha;2301901
Sul do Ceará;2351;Barro;2302008
Sul do Ceará;2351;Brejo Santo;2302503
Sul do Ceará;2351;Campos Sales;2302701
Sul do Ceará;2351;Caririaçu;2303204
Sul do Ceará;2351;Cariús;2303303
Sul do Ceará;2351;Cedro;2303808
Sul do Ceará;2351;Crato;2304202
Sul do Ceará;2351;Farias Brito;2304301
Sul do Ceará;2351;Granjeiro;2304806
Sul do Ceará;2351;Icó;2305407
